CrashID,State,Date,Month,Year,Dayweek,Time,Crash_Type,Number_of_Fatalities,Bus_Involvement,Heavy_Rigid_Truck_Involvement,Articulated_Truck_Involvement,Speed_Limit
5200805010057,WA,01-MAY-2008,5,2008,Thursday,18:30:00,Pedestrian,1,No,No,No,110
5200805010058,WA,01-MAY-2008,5,2008,Thursday,18:15:00, Multiple vehicle,1,No,No,No,110
2200805020101,VIC,02-MAY-2008,5,2008,Friday,13:25:00, Multiple vehicle,1,No,No,No,80
2200805020102,VIC,02-MAY-2008,5,2008,Friday,17:00:00, Multiple vehicle,2,No,No,No,100
6200805020018,TAS,02-MAY-2008,5,2008,Friday,21:20:00, Multiple vehicle,1,No,No,Yes,110
7200805020016,NT,02-MAY-2008,5,2008,Friday,19:38:00,Pedestrian,1,No,No,No,100
1200805030109,NSW,03-MAY-2008,5,2008,Saturday,8:30:00,Pedestrian,1,No,No,No,110
1200805030110,NSW,03-MAY-2008,5,2008,Saturday,13:55:00, Multiple vehicle,1,No,No,No,80
1200805030111,NSW,03-MAY-2008,5,2008,Saturday,15:20:00,Single vehicle,1,No,No,No,110
2200805030103,VIC,03-MAY-2008,5,2008,Saturday,20:45:00,Single vehicle,1,No,No,No,100
4200805030028,SA,03-MAY-2008,5,2008,Saturday,8:00:00, Multiple vehicle,1,No,No,Yes,60
5200805030059,WA,03-MAY-2008,5,2008,Saturday,12:32:00, Multiple vehicle,2,No,No,Yes,110
2200805040104,VIC,04-MAY-2008,5,2008,Sunday,20:00:00,Single vehicle,1,No,No,No,100
7200805040017,NT,04-MAY-2008,5,2008,Sunday,17:48:00,Single vehicle,1,No,No,No, 
1200805050112,NSW,05-MAY-2008,5,2008,Monday,7:15:00, Multiple vehicle,1,No,No,No,70
1200805050113,NSW,05-MAY-2008,5,2008,Monday,12:15:00,Single vehicle,1,No,No,No,100
1200805050114,NSW,05-MAY-2008,5,2008,Monday,21:45:00,Single vehicle,1,No,No,No,80
1200805050115,NSW,05-MAY-2008,5,2008,Monday,12:06:00, Multiple vehicle,1,No,No,No,50
1200805060116,NSW,06-MAY-2008,5,2008,Tuesday,8:50:00,Pedestrian,1,No,No,No,50
2200805060105,VIC,06-MAY-2008,5,2008,Tuesday,4:30:00,Single vehicle,1,No,No,Yes,100
2200805060106,VIC,06-MAY-2008,5,2008,Tuesday,20:08:00,Pedestrian,1,No,No,No,110
3200805060093,QLD,06-MAY-2008,5,2008,Tuesday,16:00:00, Multiple vehicle,1,No,No,Yes,60
3200805060094,QLD,06-MAY-2008,5,2008,Tuesday,22:00:00,Single vehicle,1,No,No,No,50
7200805060018,NT,06-MAY-2008,5,2008,Tuesday,6:50:00,Single vehicle,1,No,No,No,130
5200805070060,WA,07-MAY-2008,5,2008,Wednesday,8:50:00, Multiple vehicle,1,No,No,No,60
6200805070019,TAS,07-MAY-2008,5,2008,Wednesday,15:44:00, Multiple vehicle,1,No,No,Yes,100
7200805070019,NT,07-MAY-2008,5,2008,Wednesday,1:46:00,Pedestrian,1,No,No,No,80
7200805070020,NT,07-MAY-2008,5,2008,Wednesday,22:30:00,Single vehicle,1,No,No,No,20
8200805070004,ACT,07-MAY-2008,5,2008,Wednesday,17:45:00,Pedestrian,1,No,No,No,60
3200805080095,QLD,08-MAY-2008,5,2008,Thursday,22:00:00, Multiple vehicle,1,No,No,No,60
3200805080096,QLD,08-MAY-2008,5,2008,Thursday,20:00:00,Single vehicle,1,No,No,Yes,100
5200805080061,WA,08-MAY-2008,5,2008,Thursday,16:55:00, Multiple vehicle,1,No,Yes,No,110
1200805090117,NSW,09-MAY-2008,5,2008,Friday,19:55:00,Single vehicle,1,No,No,No,100
1200805090118,NSW,09-MAY-2008,5,2008,Friday,21:30:00,Single vehicle,1,No,No,No,50
3200805090097,QLD,09-MAY-2008,5,2008,Friday,23:00:00,Pedestrian,1,No,No,No,110
5200805100062,WA,10-MAY-2008,5,2008,Saturday,2:14:00,Single vehicle,1,No,No,No,60
2200805110107,VIC,11-MAY-2008,5,2008,Sunday,0:05:00,Pedestrian,1,No,No,No,100
2200805110108,VIC,11-MAY-2008,5,2008,Sunday,16:00:00,Single vehicle,1,No,No,No,100
5200805110063,WA,11-MAY-2008,5,2008,Sunday,12:15:00,Single vehicle,1,No,No,No,110
1200805120119,NSW,12-MAY-2008,5,2008,Monday,15:30:00, Multiple vehicle,1,No,No,No,100
3200805120098,QLD,12-MAY-2008,5,2008,Monday,19:00:00, Multiple vehicle,1,No,No,No,70
6200805120020,TAS,12-MAY-2008,5,2008,Monday,16:10:00, Multiple vehicle,1,No,No,No,70
2200805130109,VIC,13-MAY-2008,5,2008,Tuesday,16:28:00, Multiple vehicle,1,No,No,No,70
2200805130110,VIC,13-MAY-2008,5,2008,Tuesday,22:30:00,Single vehicle,1,No,No,No,100
4200805130029,SA,13-MAY-2008,5,2008,Tuesday,20:50:00, Multiple vehicle,1,No,No,No,100
5200805130064,WA,13-MAY-2008,5,2008,Tuesday,4:00:00,Single vehicle,1,No,No,No,50
8200805130005,ACT,13-MAY-2008,5,2008,Tuesday,23:23:00,Single vehicle,1,No,No,No,60
1200805140120,NSW,14-MAY-2008,5,2008,Wednesday,5:00:00,Single vehicle,1,No,No,Yes,110
3200805140099,QLD,14-MAY-2008,5,2008,Wednesday,0:00:00,Single vehicle,1,No,No,No,60
3200805140100,QLD,14-MAY-2008,5,2008,Wednesday,23:00:00,Single vehicle,1,No,No,No,80
3200805150101,QLD,15-MAY-2008,5,2008,Thursday,22:00:00,Single vehicle,1,No,No,No,60
4200805150030,SA,15-MAY-2008,5,2008,Thursday,9:30:00, Multiple vehicle,1,No,No,No,90
1200805160121,NSW,16-MAY-2008,5,2008,Friday,13:00:00, Multiple vehicle,1,No,No,No,80
1200805160122,NSW,16-MAY-2008,5,2008,Friday,23:40:00,Single vehicle,1,No,No,No,60
2200805160111,VIC,16-MAY-2008,5,2008,Friday,14:08:00, Multiple vehicle,2,No,No,No,60
2200805160112,VIC,16-MAY-2008,5,2008,Friday,15:00:00,Single vehicle,1,No,No,No,100
1200805170123,NSW,17-MAY-2008,5,2008,Saturday,15:45:00, Multiple vehicle,1,No,No,No,100
2200805170113,VIC,17-MAY-2008,5,2008,Saturday,4:15:00,Pedestrian,1,No,Yes,No,60
3200805170102,QLD,17-MAY-2008,5,2008,Saturday,2:00:00,Single vehicle,1,No,No,No,80
5200805170065,WA,17-MAY-2008,5,2008,Saturday,19:19:00,Pedestrian,1,No,No,No,90
7200805170021,NT,17-MAY-2008,5,2008,Saturday,16:15:00,Single vehicle,1,No,No,No,100
7200805170022,NT,17-MAY-2008,5,2008,Saturday,22:30:00,Pedestrian,1,No,No,No,60
7200805170023,NT,17-MAY-2008,5,2008,Saturday,16:00:00,Pedestrian,1,No,No,No,40
2200805180114,VIC,18-MAY-2008,5,2008,Sunday,5:50:00,Single vehicle,1,No,No,No,100
2200805180115,VIC,18-MAY-2008,5,2008,Sunday,18:15:00, Multiple vehicle,1,No,No,No,100
3200805180103,QLD,18-MAY-2008,5,2008,Sunday,15:00:00,Single vehicle,1,No,No,No,100
5200805180066,WA,18-MAY-2008,5,2008,Sunday,1:00:00,Single vehicle,1,No,No,No,110
2200805190116,VIC,19-MAY-2008,5,2008,Monday,13:15:00,Single vehicle,1,No,No,No,100
3200805190104,QLD,19-MAY-2008,5,2008,Monday,12:00:00, Multiple vehicle,1,No,No,No,110
2200805200117,VIC,20-MAY-2008,5,2008,Tuesday,18:25:00,Pedestrian,1,No,No,No,50
5200805200067,WA,20-MAY-2008,5,2008,Tuesday,19:50:00, Multiple vehicle,1,No,No,No,70
5200805210068,WA,21-MAY-2008,5,2008,Wednesday,19:10:00,Pedestrian,1,No,No,No,50
1200805220124,NSW,22-MAY-2008,5,2008,Thursday,21:40:00, Multiple vehicle,1,No,No,No,60
1200805220125,NSW,22-MAY-2008,5,2008,Thursday,12:15:00, Multiple vehicle,1,No,No,Yes,100
3200805220105,QLD,22-MAY-2008,5,2008,Thursday,3:00:00,Pedestrian,1,No,No,No,50
3200805220106,QLD,22-MAY-2008,5,2008,Thursday,20:00:00, Multiple vehicle,1,No,No,No,60
5200805220069,WA,22-MAY-2008,5,2008,Thursday,18:43:00, Multiple vehicle,1,No,No,No,60
1200805230126,NSW,23-MAY-2008,5,2008,Friday,19:22:00,Pedestrian,1,No,No,No,50
3200805230107,QLD,23-MAY-2008,5,2008,Friday,9:00:00, Multiple vehicle,1,Yes,No,No,60
4200805230031,SA,23-MAY-2008,5,2008,Friday,8:40:00, Multiple vehicle,1,No,No,No,110
6200805230021,TAS,23-MAY-2008,5,2008,Friday,8:53:00, Multiple vehicle,1,No,No,Yes,110
1200805240127,NSW,24-MAY-2008,5,2008,Saturday,13:00:00, Multiple vehicle,1,No,No,No,60
2200805240118,VIC,24-MAY-2008,5,2008,Saturday,1:40:00,Single vehicle,2,No,No,No,60
2200805240119,VIC,24-MAY-2008,5,2008,Saturday,4:20:00,Single vehicle,1,No,No,No,50
2200805250120,VIC,25-MAY-2008,5,2008,Sunday,12:25:00, Multiple vehicle,1,No,No,No,100
3200805250108,QLD,25-MAY-2008,5,2008,Sunday,10:00:00, Multiple vehicle,1,No,No,No,100
3200805250109,QLD,25-MAY-2008,5,2008,Sunday,14:00:00,Single vehicle,1,No,No,No,100
3200805250110,QLD,25-MAY-2008,5,2008,Sunday,21:00:00, Multiple vehicle,1,No,No,No,70
1200805270128,NSW,27-MAY-2008,5,2008,Tuesday,10:15:00,Single vehicle,1,No,No,No,100
1200805270129,NSW,27-MAY-2008,5,2008,Tuesday,19:35:00,Pedestrian,1,No,No,Yes,110
2200805270121,VIC,27-MAY-2008,5,2008,Tuesday,8:56:00,Single vehicle,1,No,No,No,100
7200805270024,NT,27-MAY-2008,5,2008,Tuesday,9:52:00, Multiple vehicle,1,No,No,No,60
1200805280130,NSW,28-MAY-2008,5,2008,Wednesday,7:55:00, Multiple vehicle,1,No,No,No,70
4200805280032,SA,28-MAY-2008,5,2008,Wednesday,17:30:00, Multiple vehicle,1,No,No,No,90
7200805280025,NT,28-MAY-2008,5,2008,Wednesday,17:55:00,Pedestrian,1,No,No,No,20
2200805290122,VIC,29-MAY-2008,5,2008,Thursday,19:30:00,Pedestrian,1,No,No,No,60
3200805290111,QLD,29-MAY-2008,5,2008,Thursday,6:00:00,Single vehicle,1,No,No,No,50
3200805290112,QLD,29-MAY-2008,5,2008,Thursday,14:00:00,Single vehicle,1,No,No,No,100
5200805300070,WA,30-MAY-2008,5,2008,Friday,8:52:00, Multiple vehicle,1,No,No,No,80
3200805310113,QLD,31-MAY-2008,5,2008,Saturday,18:00:00, Multiple vehicle,1,No,No,No,60
5200805310071,WA,31-MAY-2008,5,2008,Saturday,22:30:00,Single vehicle,1,No,No,No,70
3200806010114,QLD,01-JUN-2008,6,2008,Sunday,14:00:00,Single vehicle,1,No,No,No,100
2200806020123,VIC,02-JUN-2008,6,2008,Monday,17:00:00,Pedestrian,1,No,No,No,80
2200806020124,VIC,02-JUN-2008,6,2008,Monday,11:35:00,Single vehicle,1,No,No,No,100
4200806020033,SA,02-JUN-2008,6,2008,Monday,1:00:00,Single vehicle,1,No,No,No,50
1200806030131,NSW,03-JUN-2008,6,2008,Tuesday,16:30:00, Multiple vehicle,1,No,No,No,50
1200806030132,NSW,03-JUN-2008,6,2008,Tuesday,12:35:00, Multiple vehicle,1,No,No,No,80
1200806040133,NSW,04-JUN-2008,6,2008,Wednesday,8:30:00, Multiple vehicle,1,No,No,Yes,100
6200806040022,TAS,04-JUN-2008,6,2008,Wednesday,7:30:00,Single vehicle,1,No,No,No,100
1200806050134,NSW,05-JUN-2008,6,2008,Thursday,9:25:00, Multiple vehicle,1,No,No,Yes,60
1200806050135,NSW,05-JUN-2008,6,2008,Thursday,23:45:00,Single vehicle,1,No,No,No,100
3200806050115,QLD,05-JUN-2008,6,2008,Thursday,8:00:00,Single vehicle,1,Yes,No,No,80
7200806050026,NT,05-JUN-2008,6,2008,Thursday,18:20:00,Single vehicle,1,No,No,No,80
8200806050006,ACT,05-JUN-2008,6,2008,Thursday,10:35:00, Multiple vehicle,1,No,No,No,60
2200806060125,VIC,06-JUN-2008,6,2008,Friday,9:45:00, Multiple vehicle,1,No,Yes,No,60
5200806060072,WA,06-JUN-2008,6,2008,Friday,12:29:00,Pedestrian,1,No,Yes,No,80
5200806060073,WA,06-JUN-2008,6,2008,Friday,15:43:00, Multiple vehicle,1,No,No,No,70
2200806070126,VIC,07-JUN-2008,6,2008,Saturday,1:55:00,Pedestrian,1,No,No,No,70
3200806070116,QLD,07-JUN-2008,6,2008,Saturday,22:00:00,Single vehicle,1,No,No,No,80
5200806070074,WA,07-JUN-2008,6,2008,Saturday,21:50:00,Single vehicle,1,No,No,No,110
1200806080136,NSW,08-JUN-2008,6,2008,Sunday,2:00:00,Single vehicle,1,No,No,No,70
1200806080137,NSW,08-JUN-2008,6,2008,Sunday,10:30:00, Multiple vehicle,1,No,No,Yes,110
1200806080138,NSW,08-JUN-2008,6,2008,Sunday,17:30:00,Pedestrian,1,No,No,No,80
2200806080127,VIC,08-JUN-2008,6,2008,Sunday,17:23:00,Pedestrian,1,Yes,No,No,60
3200806080117,QLD,08-JUN-2008,6,2008,Sunday,6:00:00,Single vehicle,1,No,No,No,60
3200806080118,QLD,08-JUN-2008,6,2008,Sunday,10:00:00, Multiple vehicle,1,No,No,No,60
4200806080034,SA,08-JUN-2008,6,2008,Sunday,19:00:00,Single vehicle,1,No,No,No,60
1200806090139,NSW,09-JUN-2008,6,2008,Monday,10:10:00,Single vehicle,2,No,No,No,80
3200806090119,QLD,09-JUN-2008,6,2008,Monday,2:00:00,Single vehicle,1,No,No,No,80
3200806090120,QLD,09-JUN-2008,6,2008,Monday,11:00:00,Single vehicle,1,No,No,No,60
1200806100140,NSW,10-JUN-2008,6,2008,Tuesday,23:00:00,Single vehicle,1,No,No,No,60
1200806100141,NSW,10-JUN-2008,6,2008,Tuesday,17:50:00,Pedestrian,1,No,No,No,50
4200806100035,SA,10-JUN-2008,6,2008,Tuesday,20:50:00,Single vehicle,1,No,No,No,100
2200806110128,VIC,11-JUN-2008,6,2008,Wednesday,12:01:00, Multiple vehicle,1,No,No,No,100
3200806110121,QLD,11-JUN-2008,6,2008,Wednesday,16:00:00, Multiple vehicle,1,No,No,No,60
1200806120142,NSW,12-JUN-2008,6,2008,Thursday,0:45:00,Pedestrian,1,No,No,No,70
1200806120143,NSW,12-JUN-2008,6,2008,Thursday,4:05:00, Multiple vehicle,1,No,No,Yes,100
1200806120144,NSW,12-JUN-2008,6,2008,Thursday,20:00:00,Pedestrian,1,No,No,No,60
2200806120129,VIC,12-JUN-2008,6,2008,Thursday,20:40:00, Multiple vehicle,1,No,No,No,60
2200806120130,VIC,12-JUN-2008,6,2008,Thursday,18:40:00,Single vehicle,1,No,No,No,100
3200806120122,QLD,12-JUN-2008,6,2008,Thursday,0:00:00,Single vehicle,2,No,No,No,60
3200806120123,QLD,12-JUN-2008,6,2008,Thursday,13:00:00, Multiple vehicle,1,No,No,No,100
5200806120075,WA,12-JUN-2008,6,2008,Thursday,1:00:00,Single vehicle,1,No,No,No,110
7200806120027,NT,12-JUN-2008,6,2008,Thursday,20:10:00,Pedestrian,1,No,No,No,80
6200806130023,TAS,13-JUN-2008,6,2008,Friday,16:29:00,Single vehicle,1,No,No,No,100
7200806130028,NT,13-JUN-2008,6,2008,Friday,19:30:00,Single vehicle,2,No,No,No,110
8200806130007,ACT,13-JUN-2008,6,2008,Friday,2:46:00,Single vehicle,1,No,No,No,60
1200806140145,NSW,14-JUN-2008,6,2008,Saturday,7:50:00,Pedestrian,1,No,No,No,60
2200806140131,VIC,14-JUN-2008,6,2008,Saturday,8:30:00,Single vehicle,1,No,No,No,100
2200806140132,VIC,14-JUN-2008,6,2008,Saturday,4:45:00,Single vehicle,2,No,No,No,50
4200806150036,SA,15-JUN-2008,6,2008,Sunday,14:10:00,Single vehicle,1,No,No,No,100
5200806150076,WA,15-JUN-2008,6,2008,Sunday,22:00:00,Single vehicle,1,No,No,No,90
1200806160146,NSW,16-JUN-2008,6,2008,Monday,19:00:00,Pedestrian,1,No,No,No,50
1200806160147,NSW,16-JUN-2008,6,2008,Monday,17:00:00,Pedestrian,1,No,No,No,60
4200806160037,SA,16-JUN-2008,6,2008,Monday,15:04:00, Multiple vehicle,1,No,No,Yes,110
5200806160077,WA,16-JUN-2008,6,2008,Monday,6:00:00,Single vehicle,1,No,No,No,50
5200806160078,WA,16-JUN-2008,6,2008,Monday,6:25:00, Multiple vehicle,1,No,Yes,No,70
1200806180148,NSW,18-JUN-2008,6,2008,Wednesday,18:00:00,Single vehicle,1,No,No,No,100
1200806180149,NSW,18-JUN-2008,6,2008,Wednesday,18:20:00, Multiple vehicle,1,No,No,Yes,100
2200806180133,VIC,18-JUN-2008,6,2008,Wednesday,8:50:00, Multiple vehicle,1,No,Yes,No,60
1200806190150,NSW,19-JUN-2008,6,2008,Thursday,11:50:00, Multiple vehicle,2,No,No,Yes,80
1200806190151,NSW,19-JUN-2008,6,2008,Thursday,16:00:00,Single vehicle,1,No,No,No,100
3200806190124,QLD,19-JUN-2008,6,2008,Thursday,16:00:00, Multiple vehicle,2,No,Yes,No,100
1200806200152,NSW,20-JUN-2008,6,2008,Friday,17:50:00,Single vehicle,1,No,No,No,90
2200806200134,VIC,20-JUN-2008,6,2008,Friday,12:20:00, Multiple vehicle,1,No,No,No,100
3200806200125,QLD,20-JUN-2008,6,2008,Friday,21:00:00,Pedestrian,1,No,No,No,60
5200806200079,WA,20-JUN-2008,6,2008,Friday,13:20:00, Multiple vehicle,1,No,No,No,60
5200806200080,WA,20-JUN-2008,6,2008,Friday,9:30:00,Single vehicle,1,No,No,No,110
5200806200081,WA,20-JUN-2008,6,2008,Friday,9:40:00,Pedestrian,1,No,No,No,60
5200806200082,WA,20-JUN-2008,6,2008,Friday,23:25:00,Single vehicle,2,No,No,No,110
7200806200029,NT,20-JUN-2008,6,2008,Friday,3:00:00,Single vehicle,1,No,No,No,110
1200806210153,NSW,21-JUN-2008,6,2008,Saturday,5:30:00,Single vehicle,1,No,No,No,70
2200806210135,VIC,21-JUN-2008,6,2008,Saturday,4:20:00,Single vehicle,1,No,No,No,100
2200806210136,VIC,21-JUN-2008,6,2008,Saturday,9:46:00,Single vehicle,1,No,No,No,100
2200806210137,VIC,21-JUN-2008,6,2008,Saturday,20:20:00, Multiple vehicle,2,No,No,No,100
6200806210024,TAS,21-JUN-2008,6,2008,Saturday,8:40:00,Single vehicle,1,No,No,No,110
1200806220154,NSW,22-JUN-2008,6,2008,Sunday,19:00:00,Single vehicle,1,No,No,No,100
2200806220138,VIC,22-JUN-2008,6,2008,Sunday,8:30:00, Multiple vehicle,1,No,No,No,50
3200806220126,QLD,22-JUN-2008,6,2008,Sunday,7:00:00,Single vehicle,1,No,No,No,60
3200806220127,QLD,22-JUN-2008,6,2008,Sunday,10:00:00,Single vehicle,1,No,No,No,80
3200806220128,QLD,22-JUN-2008,6,2008,Sunday,12:00:00, Multiple vehicle,1,No,No,No,60
3200806220129,QLD,22-JUN-2008,6,2008,Sunday,17:00:00,Single vehicle,1,No,No,No,60
3200806220130,QLD,22-JUN-2008,6,2008,Sunday,1:00:00, Multiple vehicle,1,No,No,No,70
5200806220083,WA,22-JUN-2008,6,2008,Sunday,7:20:00,Single vehicle,1,No,No,No,110
7200806220030,NT,22-JUN-2008,6,2008,Sunday,5:20:00,Single vehicle,1,No,No,No,60
2200806230139,VIC,23-JUN-2008,6,2008,Monday,18:35:00,Single vehicle,1,No,No,No,70
3200806230131,QLD,23-JUN-2008,6,2008,Monday,4:00:00,Single vehicle,1,No,No,No,100
5200806230084,WA,23-JUN-2008,6,2008,Monday,19:40:00,Pedestrian,1,No,No,Yes,90
3200806240132,QLD,24-JUN-2008,6,2008,Tuesday,14:00:00,Pedestrian,1,No,No,No,60
5200806250085,WA,25-JUN-2008,6,2008,Wednesday,15:30:00, Multiple vehicle,2,No,Yes,No,110
1200806260155,NSW,26-JUN-2008,6,2008,Thursday,17:15:00, Multiple vehicle,1,No,No,No,60
3200806260133,QLD,26-JUN-2008,6,2008,Thursday,14:00:00, Multiple vehicle,1,No,No,No,60
5200806260086,WA,26-JUN-2008,6,2008,Thursday,7:25:00,Single vehicle,1,No,No,Yes, 
5200806270087,WA,27-JUN-2008,6,2008,Friday,22:00:00,Single vehicle,4,No,No,No,100
6200806270025,TAS,27-JUN-2008,6,2008,Friday,22:45:00,Single vehicle,1,No,No,No,60
1200806280156,NSW,28-JUN-2008,6,2008,Saturday,19:00:00, Multiple vehicle,1,No,No,No,50
3200806280134,QLD,28-JUN-2008,6,2008,Saturday,3:00:00,Single vehicle,2,No,No,Yes,60
3200806280135,QLD,28-JUN-2008,6,2008,Saturday,0:00:00,Single vehicle,1,No,Yes,No,60
3200806280136,QLD,28-JUN-2008,6,2008,Saturday,13:00:00,Single vehicle,1,No,No,No,100
3200806280137,QLD,28-JUN-2008,6,2008,Saturday,22:00:00, Multiple vehicle,2,No,No,No,100
6200806280026,TAS,28-JUN-2008,6,2008,Saturday,21:07:00,Single vehicle,1,No,No,No,100
1200806290157,NSW,29-JUN-2008,6,2008,Sunday,11:00:00,Single vehicle,1,No,No,No,80
3200806290138,QLD,29-JUN-2008,6,2008,Sunday,0:00:00,Single vehicle,1,No,No,No,100
7200806290031,NT,29-JUN-2008,6,2008,Sunday,5:10:00,Single vehicle,1,No,No,No,80
1200806300158,NSW,30-JUN-2008,6,2008,Monday,8:30:00, Multiple vehicle,1,No,Yes,No,60
2200806300140,VIC,30-JUN-2008,6,2008,Monday,15:25:00, Multiple vehicle,1,No,No,No,60
3200806300139,QLD,30-JUN-2008,6,2008,Monday,14:00:00, Multiple vehicle,2,No,No,No,100
4200806300038,SA,30-JUN-2008,6,2008,Monday,20:00:00, Multiple vehicle,1,No,No,No,70
5200806300088,WA,30-JUN-2008,6,2008,Monday,7:30:00, Multiple vehicle,1,No,No,No,60
8200806300008,ACT,30-JUN-2008,6,2008,Monday,3:37:00,Single vehicle,1,No,No,No,80
1200807010159,NSW,01-JUL-2008,7,2008,Tuesday,11:10:00,Single vehicle,1,No,No,No,110
1200807010160,NSW,01-JUL-2008,7,2008,Tuesday,12:15:00, Multiple vehicle,2,No,No,No,80
1200807010161,NSW,01-JUL-2008,7,2008,Tuesday,16:45:00,Single vehicle,1,No,No,No,110
2200807010141,VIC,01-JUL-2008,7,2008,Tuesday,6:40:00, Multiple vehicle,1,No,No,No,100
2200807010142,VIC,01-JUL-2008,7,2008,Tuesday,8:35:00, Multiple vehicle,1,No,No,No,70
5200807010089,WA,01-JUL-2008,7,2008,Tuesday,5:47:00, Multiple vehicle,1,No,Yes,No,70
5200807010090,WA,01-JUL-2008,7,2008,Tuesday,17:33:00, Multiple vehicle,1,No,No,No,70
2200807020143,VIC,02-JUL-2008,7,2008,Wednesday,11:00:00, Multiple vehicle,1,No,No,No,60
1200807030162,NSW,03-JUL-2008,7,2008,Thursday,20:45:00,Single vehicle,1,No,No,No,70
2200807030144,VIC,03-JUL-2008,7,2008,Thursday,23:00:00,Pedestrian,1,No,No,No,60
5200807030091,WA,03-JUL-2008,7,2008,Thursday,6:50:00, Multiple vehicle,1,No,No,No,80
7200807030032,NT,03-JUL-2008,7,2008,Thursday,22:30:00,Single vehicle,1,No,No,No,130
3200807040140,QLD,04-JUL-2008,7,2008,Friday,15:00:00, Multiple vehicle,1,No,No,Yes,100
5200807040092,WA,04-JUL-2008,7,2008,Friday,4:50:00, Multiple vehicle,1,No,No,Yes,50
7200807040033,NT,04-JUL-2008,7,2008,Friday,20:00:00,Single vehicle,1,No,No,No,110
1200807050163,NSW,05-JUL-2008,7,2008,Saturday,4:50:00, Multiple vehicle,2,No,No,Yes,110
2200807050145,VIC,05-JUL-2008,7,2008,Saturday,12:56:00,Pedestrian,1,No,No,No,70
2200807050146,VIC,05-JUL-2008,7,2008,Saturday,15:48:00,Single vehicle,1,No,No,No,80
2200807050147,VIC,05-JUL-2008,7,2008,Saturday,18:55:00,Pedestrian,1,No,No,No,100
3200807050141,QLD,05-JUL-2008,7,2008,Saturday,19:00:00,Pedestrian,1,No,No,No,50
4200807050039,SA,05-JUL-2008,7,2008,Saturday,8:30:00,Single vehicle,1,No,No,No,100
4200807050040,SA,05-JUL-2008,7,2008,Saturday,20:50:00,Single vehicle,2,No,No,No,80
5200807050093,WA,05-JUL-2008,7,2008,Saturday,10:08:00,Single vehicle,1,No,No,No,100
2200807060148,VIC,06-JUL-2008,7,2008,Sunday,3:00:00,Single vehicle,1,No,No,No,100
3200807060142,QLD,06-JUL-2008,7,2008,Sunday,12:00:00, Multiple vehicle,1,No,No,No,100
3200807060143,QLD,06-JUL-2008,7,2008,Sunday,12:00:00,Single vehicle,1,No,No,No,100
2200807070149,VIC,07-JUL-2008,7,2008,Monday,5:45:00,Single vehicle,1,No,No,No,90
3200807070144,QLD,07-JUL-2008,7,2008,Monday,6:00:00, Multiple vehicle,1,No,No,No,100
3200807070145,QLD,07-JUL-2008,7,2008,Monday,8:00:00, Multiple vehicle,1,No,No,No,60
2200807080150,VIC,08-JUL-2008,7,2008,Tuesday,5:45:00,Single vehicle,1,No,No,No,100
2200807080151,VIC,08-JUL-2008,7,2008,Tuesday,16:25:00,Pedestrian,1,No,No,No,60
6200807080027,TAS,08-JUL-2008,7,2008,Tuesday,15:40:00,Single vehicle,1,No,No,Yes,110
2200807090152,VIC,09-JUL-2008,7,2008,Wednesday,7:45:00, Multiple vehicle,1,No,No,No,100
2200807090153,VIC,09-JUL-2008,7,2008,Wednesday,17:45:00,Pedestrian,1,No,No,No,60
5200807090094,WA,09-JUL-2008,7,2008,Wednesday,5:20:00,Single vehicle,1,No,No,No,110
5200807090095,WA,09-JUL-2008,7,2008,Wednesday,23:48:00, Multiple vehicle,1,No,No,No, 
7200807090034,NT,09-JUL-2008,7,2008,Wednesday,10:30:00,Single vehicle,1,No,No,No,110
1200807100164,NSW,10-JUL-2008,7,2008,Thursday,17:45:00, Multiple vehicle,1,No,No,No,70
2200807100154,VIC,10-JUL-2008,7,2008,Thursday,23:20:00,Single vehicle,1,No,No,No,80
1200807110165,NSW,11-JUL-2008,7,2008,Friday,18:10:00,Single vehicle,1,No,No,No,80
3200807110146,QLD,11-JUL-2008,7,2008,Friday,15:00:00,Single vehicle,1,No,No,No,100
3200807110147,QLD,11-JUL-2008,7,2008,Friday,23:00:00, Multiple vehicle,3,No,No,No,60
3200807120148,QLD,12-JUL-2008,7,2008,Saturday,9:00:00,Single vehicle,1,No,No,No,100
3200807120149,QLD,12-JUL-2008,7,2008,Saturday,13:00:00, Multiple vehicle,1,No,Yes,No,80
5200807120096,WA,12-JUL-2008,7,2008,Saturday,12:05:00, Multiple vehicle,1,No,No,No,80
1200807130166,NSW,13-JUL-2008,7,2008,Sunday,0:30:00, Multiple vehicle,1,No,No,No,60
1200807130167,NSW,13-JUL-2008,7,2008,Sunday,11:50:00,Single vehicle,1,No,No,No,100
3200807130150,QLD,13-JUL-2008,7,2008,Sunday,9:00:00,Single vehicle,1,No,No,No,100
3200807130151,QLD,13-JUL-2008,7,2008,Sunday,12:00:00, Multiple vehicle,2,No,No,No,100
7200807130035,NT,13-JUL-2008,7,2008,Sunday,16:00:00,Single vehicle,1,No,No,No,110
7200807130036,NT,13-JUL-2008,7,2008,Sunday,21:15:00, Multiple vehicle,1,No,No,No,80
1200807140168,NSW,14-JUL-2008,7,2008,Monday,9:30:00, Multiple vehicle,1,No,No,No,100
4200807140041,SA,14-JUL-2008,7,2008,Monday,8:00:00, Multiple vehicle,1,No,No,Yes,110
